# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win200_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 200
# Step size: 20
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win200_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 200 --pval 0.0001 --noanno --nohs
# Split BED files done in 51 seconds.
# Estimate mean and deviation for read counts done in 232 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 200
# Treatment count mean: 0.43	0.34
# Control count mean: 0.55	0.61	0.39
# Treatment count deviation: 0.64	0.51
# Control count deviation: 0.82	0.90	0.57
# Treatment normalization constant: 0.85	0.73
# Control normalization constant: 1.10	1.70	0.92
## FDR control information ##
# Genome coverage for windows that passed cutoff: 179675820
# N used in BH adjustment: 898379
# Detecting differential sites done in 368 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr4	155548041	155548280	240	84.57;71.58	32.77;44.01;28.34	78.07	35.04	NA	NA	Up	1.16	2.59605238613295e-06	0.000419392006222215	155548061	155548260	1.06	2.33271550263903e-05	0.00224856504350359
chr4	155641801	155642140	340	21.14;16.52	2.73;5.28;6.54	18.83	4.85	NA	NA	Up	1.96	2.54423213233766e-06	0.000411760893319649	155641861	155642060	2.15	4.41407591087219e-06	0.000574677018229831
chr4	156128721	156129080	360	21.14;11.01	5.46;2.35;2.18	16.08	3.33	NA	NA	Up	2.27	1.71405525878677e-06	0.000289939982928562	156128781	156128980	2.77	9.14343349665431e-08	1.9703210940971e-05
chr4	156129521	156129960	440	21.14;22.03	0.91;0.59;1.09	21.58	0.86	NA	NA	Up	4.65	8.06033816551586e-09	5.56721535564201e-06	156129641	156129840	6.50	4.71974118150496e-09	2.83803612550697e-06
chr4	156680021	156680360	340	10.57;5.51	0.91;1.17;1.09	8.04	1.06	NA	NA	Up	2.93	0.000112140122966732	0.00843825542597619	156680121	156680320	4.01	6.70348949936158e-06	0.000795860207869295
chr4	156681101	156681440	340	10.57;6.88	2.73;1.17;1.09	8.73	1.66	NA	NA	Up	2.39	3.91086927033966e-05	0.00384360882203093	156681181	156681380	4.13	6.19027909742681e-07	0.000103119168278643
chr4	156920941	156921300	360	15.27;33.04	6.37;7.04;9.81	24.15	7.74	NA	NA	Up	1.64	3.39855965518507e-06	0.000522538871207514	156921081	156921280	1.62	1.24743389119799e-05	0.00132749160357802
chr4	157496541	157497020	480	27.01;42.67	2.73;2.93;5.45	34.84	3.70	NA	NA	Up	3.23	4.0977365938558e-07	8.67417649258149e-05	157496761	157496960	3.14	7.63342427050158e-09	3.03438409854378e-06
chr4	157892981	157893180	200	10.57;16.52	4.55;2.35;3.27	13.54	3.39	NA	NA	Up	2.00	2.46899284903563e-05	0.00266533444691634	157892981	157893180	2.00	2.46899284903563e-05	0.00236117875955267
chr4	159091781	159092100	320	42.28;63.32	18.21;29.93;20.71	52.80	22.95	NA	NA	Up	1.20	1.84162607334213e-05	0.0020832009445266	159091841	159092040	1.29	5.53032782733934e-06	0.000676239333496297
chr4	159593441	159593700	260	49.33;56.44	26.40;27.00;31.61	52.88	28.33	NA	NA	Up	0.90	0.000227301216135465	0.0166356528921029	159593481	159593680	1.14	9.56589707018448e-06	0.00109003057382233
chr4	159966061	159966300	240	4.70;6.88	0.00;0.00;0.00	5.79	0.00	NA	NA	Up	inf	1.57117965086464e-05	0.00183432723010283	159966101	159966300	inf	1.57117965086464e-05	0.00159800158900048
chr4	161286561	161286960	400	11.75;13.77	0.00;0.00;2.18	12.76	0.73	NA	NA	Up	4.13	1.37614192076976e-08	7.07677297190977e-06	161286661	161286860	3.98	1.30310611379627e-08	4.17207115967989e-06
chr4	161988801	161989060	260	5.87;6.88	0.00;0.00;0.00	6.38	0.00	NA	NA	Up	inf	4.88760191957754e-06	0.000701312717602324	161988801	161989000	inf	4.88760191957754e-06	0.000606480514490076
chr4	163925181	163925480	300	18.79;20.65	2.73;4.11;8.72	19.72	5.19	NA	NA	Up	1.93	1.27453587520957e-06	0.00022745337252346	163925241	163925440	2.07	4.02212995533331e-07	7.24304947926806e-05
chr4	164252921	164253140	220	9.40;5.51	0.00;1.76;1.09	7.45	0.95	NA	NA	Up	2.97	6.8702591171421e-05	0.00576185260959578	164252921	164253120	2.97	6.8702591171421e-05	0.0052644971983956
chr4	165304661	165305160	500	14.09;15.14	0.00;0.59;1.09	14.62	0.56	NA	NA	Up	4.71	8.82616774922275e-09	5.78397608892557e-06	165304701	165304900	inf	6.49906249409521e-07	0.000107347329736767
chr4	165622021	165622280	260	10.57;2.75	0.91;0.59;0.00	6.66	0.50	NA	NA	Up	3.74	1.81788098646144e-05	0.00206117973124628	165622041	165622240	3.74	1.81788098646144e-05	0.00180521787748374
chr4	165898701	165899120	420	16.44;15.14	1.82;2.35;0.00	15.79	1.39	NA	NA	Up	3.51	8.46217526632313e-09	5.65642898332151e-06	165898761	165898960	inf	5.9891301605003e-09	2.84350364205568e-06
chr4	166115601	166115800	200	4.70;5.51	0.00;0.00;0.00	5.10	0.00	NA	NA	Up	inf	5.07422726565143e-05	0.00465021738687474	166115601	166115800	inf	5.07422726565143e-05	0.00420768700789487
chr4	166267261	166267500	240	12.92;12.39	1.82;2.93;4.36	12.65	3.04	NA	NA	Up	2.06	5.62713106519027e-05	0.00494650725239796	166267301	166267500	1.98	5.42816617573519e-05	0.00437415487631125
chr4	167120001	167120220	220	7.05;5.51	0.91;1.17;0.00	6.28	0.69	NA	NA	Up	3.18	8.44686224478636e-05	0.00660323632746257	167120001	167120200	4.00	6.52940915057215e-05	0.0050362827204227
chr4	169433281	169433620	340	17.62;12.39	5.46;2.35;4.36	15.00	4.06	NA	NA	Up	1.89	1.77326133662944e-05	0.00203101101803759	169433281	169433480	2.67	4.53498653786526e-06	0.000577891726368916
chr4	169473181	169473440	260	5.87;4.13	20.03;17.61;15.26	5.00	17.63	NA	NA	Down	-1.82	0.000240756869112398	0.0176003674274821	169473201	169473400	-3.57	5.71806642806116e-06	0.000694088108266752
chr4	169754201	169754600	400	18.79;20.65	3.64;4.11;1.09	19.72	2.95	NA	NA	Up	2.74	6.6158931526392e-09	5.34946367652056e-06	169754321	169754520	3.12	6.17324110060678e-09	2.85876193833674e-06
chr4	169797821	169798060	240	7.05;6.88	0.00;0.00;1.09	6.97	0.36	NA	NA	Up	4.26	1.20738583559553e-05	0.00150197285086842	169797841	169798040	4.26	1.20738583559553e-05	0.00129351972121409
chr4	169989641	169990040	400	25.84;19.27	2.73;2.35;6.54	22.56	3.87	NA	NA	Up	2.54	1.7455879765615e-08	8.22338532142286e-06	169989761	169989960	2.92	7.99937191803025e-09	3.0869706805619e-06
chr4	170106901	170107120	220	10.57;4.13	0.00;1.17;0.00	7.35	0.39	NA	NA	Up	4.23	3.96857754767071e-05	0.00389308443841326	170106901	170107100	4.23	3.96857754767071e-05	0.0034988093510293
chr4	170191241	170191440	200	17.62;12.39	1.82;4.69;5.45	15.00	3.99	NA	NA	Up	1.91	2.15918848455512e-05	0.00239270949989657	170191241	170191440	1.91	2.15918848455512e-05	0.00210341530206695
chr4	170191981	170192300	320	30.54;20.65	6.37;6.46;11.99	25.59	8.27	NA	NA	Up	1.63	8.69167462894062e-07	0.000163950487036597	170192001	170192200	1.94	7.14691916384342e-06	0.000845266204778106
chr4	170392581	170392860	280	7.05;9.64	2.73;0.59;1.09	8.34	1.47	NA	NA	Up	2.51	0.000108464774621843	0.00817083562160273	170392601	170392800	3.10	4.49088779953564e-06	0.000574677018229831
chr4	170695841	170696360	520	68.12;48.18	3.64;2.35;2.18	58.15	2.72	NA	NA	Up	4.42	1.72558105696203e-06	0.000291231595786678	170696101	170696300	4.48	2.33397840602401e-09	2.83803612550697e-06
chr4	170947421	170947740	320	28.19;24.78	0.91;2.93;15.26	26.48	6.37	NA	NA	Up	2.06	6.84415317116202e-05	0.00574478508993307	170947441	170947640	2.28	2.02413843048379e-06	0.000291317309850111
chr4	171608901	171609340	440	18.79;19.27	1.82;1.17;1.09	19.03	1.36	NA	NA	Up	3.81	5.80048767835252e-09	5.31346665978693e-06	171609041	171609240	4.49	3.10617381857058e-09	2.83803612550697e-06
chr4	171726441	171726920	480	21.14;38.54	8.19;4.69;3.27	29.84	5.39	NA	NA	Up	2.47	1.77360478937906e-07	4.26148514864287e-05	171726601	171726800	2.60	2.66699584529333e-08	7.09497500888e-06
chr4	171900241	171900500	260	10.57;6.88	0.00;3.52;0.00	8.73	1.17	NA	NA	Up	2.89	4.38621953737169e-05	0.00423844984533797	171900241	171900440	2.89	4.38621953737169e-05	0.00381867188852063
chr4	172515401	172515780	380	16.44;17.90	5.46;3.52;4.36	17.17	4.45	NA	NA	Up	1.95	6.56445746975378e-06	0.000906033298082644	172515541	172515740	1.92	1.31991853194809e-05	0.00139504363625058
chr4	173076961	173077360	400	15.27;16.52	1.82;0.59;4.36	15.89	2.26	NA	NA	Up	2.82	1.88873681202223e-08	8.65715045126389e-06	173077101	173077300	2.71	3.1466614681201e-08	8.0722289636444e-06
chr4	173154121	173154440	320	5.87;2.75	18.21;24.06;27.25	4.31	23.17	NA	NA	Down	-2.43	1.23014013653312e-05	0.00151783005867119	173154181	173154380	-2.31	7.88456515113747e-06	0.000921588310683545
chr4	173436661	173436960	300	11.75;13.77	2.73;2.35;3.27	12.76	2.78	NA	NA	Up	2.20	2.83998192164536e-05	0.00297363650208139	173436681	173436880	3.18	2.71331433808931e-06	0.000377126760485139
chr4	173588081	173588540	460	54.03;56.44	3.64;2.93;10.90	55.23	5.83	NA	NA	Up	3.25	5.68711527582069e-09	5.31346665978693e-06	173588161	173588360	3.97	1.4668423509846e-09	2.83803612550697e-06
chr4	173936041	173936420	380	18.79;8.26	0.91;1.76;1.09	13.53	1.25	NA	NA	Up	3.43	1.38850606137892e-07	3.51777971493383e-05	173936101	173936300	3.85	5.57714709169322e-08	1.28669538446026e-05
chr4	174118361	174118560	200	5.87;4.13	0.00;0.00;0.00	5.00	0.00	NA	NA	Up	inf	5.07411288493241e-05	0.00465021738687474	174118361	174118560	inf	5.07411288493241e-05	0.00420768700789487
chr4	176031121	176031500	380	23.49;37.17	9.10;9.39;11.99	30.33	10.16	NA	NA	Up	1.58	1.93726965256153e-06	0.000323916317364335	176031241	176031440	2.02	1.32841049775686e-07	2.7346839930438e-05
chr4	176544121	176544320	200	8.22;6.88	0.00;1.17;2.18	7.55	1.12	NA	NA	Up	2.76	4.49211093441995e-05	0.00428189077566941	176544121	176544320	2.76	4.49211093441995e-05	0.00386013047166831
chr4	177713861	177714300	440	17.62;16.52	0.00;0.00;2.18	17.07	0.73	NA	NA	Up	4.55	7.74247227112884e-09	5.52339162786914e-06	177713921	177714120	3.96	9.92298481818506e-09	3.45661154632659e-06
chr4	178588861	178589320	460	41.11;38.54	7.28;10.56;16.35	39.83	11.40	NA	NA	Up	1.80	5.02904252561903e-09	5.31346665978693e-06	178589041	178589240	2.49	8.27250846400644e-09	3.13051722046573e-06
chr4	179554421	179554640	220	19.97;20.65	7.28;6.46;5.45	20.31	6.40	NA	NA	Up	1.67	1.32315059645625e-05	0.00160873015251559	179554441	179554640	1.71	1.39703124283282e-05	0.00146277800804767
chr4	180614801	180615040	240	3.52;6.88	0.00;0.00;0.00	5.20	0.00	NA	NA	Up	inf	5.23824962373759e-05	0.00473624542947238	180614801	180615000	inf	5.23824962373759e-05	0.00428942982291838
chr4	180978341	180978580	240	15.27;17.90	5.46;3.52;4.36	16.58	4.45	NA	NA	Up	1.90	1.31786623430163e-05	0.00160385045987226	180978361	180978560	2.03	1.35395008656946e-05	0.00142181218564838
chr4	180979761	180979980	220	3.52;8.26	0.00;0.00;1.09	5.89	0.36	NA	NA	Up	4.02	9.36743088518542e-05	0.00719212305888556	180979761	180979960	4.02	9.36743088518542e-05	0.00677031632437811
chr4	181679101	181679420	320	11.75;8.26	2.73;0.59;4.36	10.00	2.56	NA	NA	Up	1.97	0.000140299260950181	0.0104687814163275	181679181	181679380	2.42	9.0185314046787e-06	0.00103845927003382
chr4	182860381	182860580	200	4.70;11.01	0.91;1.17;1.09	7.86	1.06	NA	NA	Up	2.89	5.5973521831473e-05	0.00493091160712266	182860381	182860580	2.89	5.5973521831473e-05	0.0044761827104715
chr4	182933001	182933360	360	16.44;8.26	2.73;1.76;0.00	12.35	1.50	NA	NA	Up	3.04	6.8491079506673e-07	0.000133588683274263	182933021	182933220	3.09	9.97304306749694e-07	0.000157434061815759
chr4	183015301	183015500	200	7.05;6.88	0.00;0.59;1.09	6.97	0.56	NA	NA	Up	3.64	1.03693587991841e-05	0.00132092004830196	183015301	183015500	3.64	1.03693587991841e-05	0.00113456017782332
chr4	183994181	183994500	320	15.27;8.26	0.91;2.35;2.18	11.76	1.81	NA	NA	Up	2.70	4.18489602994457e-06	0.000625926339618806	183994261	183994460	3.16	9.04156327587541e-07	0.000143689201737443
chr4	184178981	184179260	280	10.57;19.27	3.64;1.17;6.54	14.92	3.78	NA	NA	Up	1.98	7.22058370354515e-06	0.000984193713701591	184179001	184179200	2.52	2.97934224837795e-06	0.000409387964171846
chr4	184455021	184455240	220	9.40;5.51	0.91;0.59;2.18	7.45	1.23	NA	NA	Up	2.60	6.15807939094069e-05	0.00533901679709893	184455021	184455220	2.60	6.15807939094069e-05	0.00485885227924988
chr4	184642421	184642900	480	29.36;41.30	1.82;1.17;1.09	35.33	1.36	NA	NA	Up	4.70	4.38858894687395e-07	9.18382517937031e-05	184642461	184642660	5.65	6.28843945218707e-09	2.8763372519799e-06
chr4	184665421	184665760	340	9.40;5.51	0.00;0.00;3.27	7.45	1.09	NA	NA	Up	2.77	3.47461812708277e-05	0.00352002239840082	184665441	184665640	3.22	1.73568317871497e-05	0.00174165231588381
chr4	185018481	185018760	280	24.67;30.28	13.65;9.98;5.45	27.47	9.69	NA	NA	Up	1.50	8.5311361197548e-06	0.00113678337824521	185018521	185018720	1.56	6.66512452496118e-06	0.000792038082752659
chr4	185023721	185023980	260	10.57;8.26	0.00;1.17;2.18	9.42	1.12	NA	NA	Up	3.07	2.71137514552235e-06	0.000430746722677433	185023741	185023940	2.98	1.43572812231837e-05	0.00149372796784491
chr4	185937801	185938040	240	7.05;8.26	1.82;0.00;2.18	7.65	1.33	NA	NA	Up	2.52	4.49266346985098e-05	0.00428189077566941	185937841	185938040	2.98	2.62789457561014e-05	0.00247472582446017
chr4	186066081	186066460	380	11.75;12.39	0.00;0.59;0.00	12.07	0.20	NA	NA	Up	5.95	7.84314266277701e-09	5.54500940875878e-06	186066121	186066320	inf	5.9601895517385e-09	2.84350364205568e-06
chr4	186461241	186461520	280	5.87;11.01	1.82;0.59;1.09	8.44	1.17	NA	NA	Up	2.86	8.54061713543463e-05	0.00666612604823165	186461261	186461460	3.92	4.93223043844913e-06	0.000611174103319103
chr4	186514061	186514440	380	11.75;13.77	2.73;1.17;1.09	12.76	1.66	NA	NA	Up	2.94	1.80572467185858e-07	4.31787363582551e-05	186514201	186514400	5.09	7.28445812363034e-08	1.61465684792719e-05
chr4	186816461	186816900	440	23.49;24.78	1.82;0.59;0.00	24.13	0.80	NA	NA	Up	4.91	5.64752882008308e-09	5.31346665978693e-06	186816501	186816700	inf	4.71829328822043e-09	2.83803612550697e-06
chr4	187421881	187422200	320	8.22;12.39	0.91;1.76;2.18	10.31	1.62	NA	NA	Up	2.67	1.52582107120523e-05	0.00180720581163914	187421941	187422140	3.48	1.46672290164917e-06	0.000217639975160021
chr4	187476541	187476760	220	15.27;30.28	3.64;6.46;11.99	22.78	7.36	NA	NA	Up	1.63	8.35471393389592e-05	0.00660323632746257	187476541	187476740	2.03	1.75535508849243e-06	0.000255545964842771
chr4	187543021	187543420	400	23.49;16.52	4.55;1.17;2.18	20.00	2.64	NA	NA	Up	2.92	3.47679706780015e-08	1.32801083034576e-05	187543121	187543320	3.77	5.29967424916834e-09	2.83803612550697e-06
chr4	187810201	187810740	540	58.73;66.08	2.73;1.17;3.27	62.40	2.39	NA	NA	Up	4.71	3.12283861116595e-08	1.22174263983398e-05	187810281	187810480	5.43	1.86550237017446e-09	2.83803612550697e-06
chr4	187848921	187849140	220	4.70;1.38	15.47;19.37;14.17	3.04	16.34	NA	NA	Down	-2.43	1.06104344598149e-05	0.00134768719066507	187848941	187849140	-2.30	4.6146117183374e-05	0.00396070532235429
chr4	187985181	187985640	460	21.14;34.41	0.00;2.93;1.09	27.78	1.34	NA	NA	Up	4.37	1.86444159918872e-07	4.42763727051959e-05	187985221	187985420	4.23	1.79417366581784e-08	5.26747694027374e-06
chr4	188370041	188370420	380	15.27;12.39	0.00;1.76;1.09	13.83	0.95	NA	NA	Up	3.86	5.21588729905028e-09	5.31346665978693e-06	188370141	188370340	4.49	7.57210088486259e-09	3.02607492030337e-06
chr4	188592641	188593100	460	18.79;26.15	2.73;0.00;0.00	22.47	0.91	NA	NA	Up	4.63	9.03603496706143e-08	2.55517282268608e-05	188592861	188593060	inf	5.37624576818256e-09	2.83803612550697e-06
chr4	188682441	188682720	280	8.22;6.88	1.82;1.17;0.00	7.55	1.00	NA	NA	Up	2.92	4.49196538447066e-05	0.00428189077566941	188682441	188682640	3.80	1.03684760731741e-05	0.00113456017782332
chr4	188897241	188897500	260	10.57;12.39	1.82;1.76;1.09	11.48	1.56	NA	NA	Up	2.88	4.06984008370232e-06	0.000611653490549141	188897281	188897480	2.70	1.22404119582893e-05	0.00130673714699032
chr4	189092281	189092700	420	21.14;17.90	3.64;2.35;3.27	19.52	3.09	NA	NA	Up	2.66	7.81768088863245e-09	5.54500940875878e-06	189092381	189092580	3.65	3.25066494645926e-09	2.83803612550697e-06
chr4	189256601	189257020	420	14.09;9.64	0.00;0.00;0.00	11.87	0.00	NA	NA	Up	inf	6.66071027759372e-09	5.35200123491356e-06	189256681	189256880	inf	5.10347466092627e-09	2.83803612550697e-06
chr4	189348461	189348740	280	9.40;6.88	0.00;1.17;1.09	8.14	0.75	NA	NA	Up	3.43	4.48442173691506e-06	0.00065998137208837	189348521	189348720	3.76	2.3012120425894e-05	0.00222179469542488
chr4	189580181	189580700	520	93.96;99.11	0.00;1.17;2.18	96.54	1.12	NA	NA	Up	6.43	4.8590477692991e-08	1.66740507102183e-05	189580241	189580440	6.34	2.0111305701665e-09	2.83803612550697e-06
chr4	189659341	189659760	420	21.14;28.91	0.91;3.52;1.09	25.02	1.84	NA	NA	Up	3.77	3.91307869861691e-08	1.44667807744229e-05	189659421	189659620	4.16	3.90490248344213e-09	2.83803612550697e-06
chr4	189896421	189896800	380	7.05;15.14	1.82;0.59;0.00	11.09	0.80	NA	NA	Up	3.79	1.00357900823164e-07	2.74960142066525e-05	189896481	189896680	4.21	5.1983264379003e-07	8.84649991845887e-05
chr4	190017901	190018320	420	82.22;81.22	31.86;32.28;17.44	81.72	27.19	NA	NA	Up	1.59	2.98117256034406e-09	5.31346665978693e-06	190018041	190018240	1.71	4.22155330905248e-09	2.83803612550697e-06
chr4	190285261	190285620	360	12.92;5.51	1.82;0.59;0.00	9.21	0.80	NA	NA	Up	3.52	3.24926300364624e-06	0.000501053870838975	190285381	190285580	3.18	3.76761038548709e-05	0.00334262497580832
chr4	190510401	190510720	320	16.44;16.52	7.28;3.52;4.36	16.48	5.05	NA	NA	Up	1.71	6.96976354327006e-05	0.00582626705335388	190510461	190510660	2.22	3.98714054782277e-06	0.000528404818645877
chr4	190585441	190585640	200	5.87;6.88	1.82;0.00;0.00	6.38	0.61	NA	NA	Up	3.39	6.52996226986024e-05	0.00553168596158744	190585441	190585640	3.39	6.52996226986024e-05	0.0050362827204227
chr4	190642521	190642880	360	50.51;48.18	14.56;20.54;26.16	49.34	20.42	NA	NA	Up	1.27	1.36655091367858e-06	0.000241242020687689	190642541	190642740	1.44	2.32020507517499e-06	0.000330074982617677
chr4	190653301	190653500	200	25.84;31.66	14.56;9.39;15.26	28.75	13.07	NA	NA	Up	1.14	7.08170167517549e-05	0.00586896582775787	190653301	190653500	1.14	7.08170167517549e-05	0.00540439329933637
chr4	190724161	190724360	200	31.71;41.30	15.47;15.26;22.89	36.50	17.87	NA	NA	Up	1.03	7.54042717988588e-05	0.00617460708179628	190724161	190724360	1.03	7.54042717988588e-05	0.00570936487942579
chr5	195821	196160	340	23.49;19.27	4.55;4.11;8.72	21.38	5.79	NA	NA	Up	1.88	6.88814979243022e-07	0.000134146306576494	195921	196120	2.28	2.3610884820649e-08	6.47107902347536e-06
chr5	309001	309260	260	18.79;20.65	2.73;8.22;5.45	19.72	5.47	NA	NA	Up	1.85	6.38134391702042e-06	0.000885384612637666	309021	309220	1.96	7.22595829849578e-06	0.000853490558801517
chr5	402641	403040	400	16.44;12.39	2.73;0.00;3.27	14.42	2.00	NA	NA	Up	2.85	1.97834248689178e-08	8.89985650992163e-06	402701	402900	2.88	2.41558903842132e-07	4.57347621653931e-05
chr5	407161	407360	200	4.70;5.51	0.00;0.00;0.00	5.10	0.00	NA	NA	Up	inf	5.07422726565143e-05	0.00465021738687474	407161	407360	inf	5.07422726565143e-05	0.00420768700789487
chr5	528921	529340	420	22.32;20.65	2.73;0.59;5.45	21.48	2.92	NA	NA	Up	2.88	8.15903875123075e-09	5.59019627504235e-06	528961	529160	4.02	1.00417128971431e-08	3.47372506385156e-06
chr5	561581	561980	400	15.27;9.64	0.00;0.00;0.00	12.45	0.00	NA	NA	Up	inf	1.01333954767597e-08	5.99624056507806e-06	561701	561900	inf	5.10347466092627e-09	2.83803612550697e-06
chr5	565781	566160	380	10.57;17.90	1.82;1.17;2.18	14.23	1.72	NA	NA	Up	3.04	1.85151758564899e-07	4.40393041323208e-05	565841	566040	4.65	4.7388954724746e-07	8.2029367546556e-05
chr5	616621	616980	360	18.79;20.65	5.46;2.35;6.54	19.72	4.78	NA	NA	Up	2.04	2.6445556313185e-07	5.93656482635753e-05	616681	616880	2.24	4.73739206660362e-08	1.11881533843409e-05
chr5	639101	639420	320	8.22;9.64	0.00;0.00;2.18	8.93	0.73	NA	NA	Up	3.62	4.60736447669079e-07	9.54891956021495e-05	639161	639360	3.52	3.23152278003997e-06	0.000435905736277706
chr5	643601	643920	320	9.40;12.39	0.91;1.17;1.09	10.89	1.06	NA	NA	Up	3.36	8.89376183036742e-07	0.000166402177197336	643661	643860	3.48	1.46672290164917e-06	0.000217639975160021
chr5	663961	664340	380	19.97;27.53	5.46;7.04;3.27	23.75	5.26	NA	NA	Up	2.18	1.72493793627164e-07	4.16012890805309e-05	664001	664200	2.39	1.47892401890611e-07	2.98569501388956e-05
chr5	664521	664880	360	7.05;13.77	0.91;1.76;1.09	10.41	1.25	NA	NA	Up	3.05	1.18856040931644e-05	0.00148819193304711	664521	664720	3.21	3.68228035346002e-06	0.000491697433343246
chr5	838741	839060	320	3.52;12.39	0.91;0.00;1.09	7.96	0.67	NA	NA	Up	3.58	1.28066258055499e-05	0.00156684007116575	838821	839020	4.71	2.1474659558203e-06	0.000307105749430737
chr5	844021	844400	380	31.71;27.53	1.82;1.17;14.17	29.62	5.72	NA	NA	Up	2.37	1.16688020275204e-06	0.000212206613293152	844021	844220	3.32	1.85298972401913e-08	5.38506095729336e-06
chr5	845501	845780	280	5.87;6.88	0.00;0.00;0.00	6.38	0.00	NA	NA	Up	inf	4.88760191957754e-06	0.000701312717602324	845501	845700	inf	4.88760191957754e-06	0.000606480514490076
chr5	926781	927440	660	49.33;42.67	7.28;5.28;13.08	46.00	8.55	NA	NA	Up	2.43	4.08339691257703e-09	5.31346665978693e-06	927021	927220	2.92	5.95164180460601e-09	2.84350364205568e-06
chr5	958181	958540	360	11.75;5.51	0.00;2.35;0.00	8.63	0.78	NA	NA	Up	3.46	3.4109233778986e-05	0.00346248806024086	958281	958480	4.46	1.3436852669723e-06	0.00020428593053306
chr5	1004721	1004920	200	35.24;33.04	10.92;17.61;16.35	34.14	14.96	NA	NA	Up	1.19	8.06131243109165e-05	0.00649866636802915	1004721	1004920	1.19	8.06131243109165e-05	0.00604214400177848
chr5	1025861	1026340	480	39.93;39.92	0.91;0.59;2.18	39.93	1.23	NA	NA	Up	5.03	1.7737856178358e-09	5.31346665978693e-06	1025961	1026160	5.20	2.32750129742621e-09	2.83803612550697e-06
chr5	1038081	1038460	380	8.22;11.01	0.00;0.00;1.09	9.62	0.36	NA	NA	Up	4.73	1.3999377760612e-07	3.53577368377871e-05	1038181	1038380	4.54	1.59749644249294e-06	0.000234502819691236
chr5	1053161	1053660	500	44.63;42.67	0.00;3.52;2.18	43.65	1.90	NA	NA	Up	4.52	7.50311606998529e-10	5.31346665978693e-06	1053321	1053520	5.58	9.83444262847872e-10	2.83803612550697e-06
chr5	1058281	1058560	280	7.05;8.26	0.91;0.59;0.00	7.65	0.50	NA	NA	Up	3.94	2.30130757394566e-05	0.0025100697930592	1058321	1058520	3.80	1.03684760731741e-05	0.00113456017782332
chr5	1212341	1212720	380	11.75;8.26	0.00;0.59;2.18	10.00	0.92	NA	NA	Up	3.44	2.37832164969615e-07	5.42982014061595e-05	1212421	1212620	inf	1.3543164646514e-06	0.00020428593053306
chr5	1232861	1233220	360	10.57;5.51	0.91;0.00;2.18	8.04	1.03	NA	NA	Up	2.96	8.1800110450562e-06	0.00109399108170337	1232901	1233100	4.60	5.47668443775735e-06	0.000670684063318977
chr5	1349001	1349300	300	11.75;17.90	3.64;2.35;3.27	14.82	3.09	NA	NA	Up	2.26	6.85669894973853e-06	0.000941451069198708	1349081	1349280	2.57	1.4003900758923e-06	0.000209925085264483
chr5	1350041	1350300	260	8.22;5.51	0.00;0.00;2.18	6.86	0.73	NA	NA	Up	3.24	1.03704597474919e-05	0.00132092004830196	1350041	1350240	inf	6.51865583096766e-06	0.000775761492484951
chr5	1380401	1380880	480	55.20;50.93	4.55;5.28;6.54	53.07	5.46	NA	NA	Up	3.28	1.31415949726142e-09	5.31346665978693e-06	1380601	1380800	3.84	7.8917199669888e-10	2.83803612550697e-06
chr5	1406281	1406620	340	7.05;13.77	1.82;0.59;2.18	10.41	1.53	NA	NA	Up	2.77	9.99569030327381e-06	0.00129412282158306	1406381	1406580	2.78	1.57990891633951e-05	0.00160651612037598
chr5	1469801	1470120	320	5.87;12.39	1.82;0.59;0.00	9.13	0.80	NA	NA	Up	3.51	1.07835876106908e-05	0.00136504842244678	1469881	1470080	4.19	7.97296470766643e-07	0.000128780008290339
chr5	1470381	1470580	200	7.05;5.51	0.00;0.59;1.09	6.28	0.56	NA	NA	Up	3.49	6.5296652982666e-05	0.00553168596158744	1470381	1470580	3.49	6.5296652982666e-05	0.0050362827204227
chr5	1475641	1475980	340	8.22;9.64	0.00;0.00;1.09	8.93	0.36	NA	NA	Up	4.62	4.06581823197162e-07	8.61676272097295e-05	1475681	1475880	inf	4.18153558378467e-08	1.01174353790059e-05
